schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2017-10-22;13:30;Matchweek 9;Sun;Away;W;5;2;Everton;3.5;1.0;67;39189;Per Mertesacker;3-4-3;Craig Pawson;Match Report;;2017-2018;9;18bb7c10;d3fd31cc;73da64ff;5;30;14;46.7;0.17;0.36;16.6;2;0;0;3.5;3.5;0.12;1.5;1.5;3;2;1;33.3;0;0.8;-1.2;0;0;0;0;3;11;27.3;23;4;34.8;36.1;6;50.0;43.3;11;0;0.0;0;9.0;549;666;82.4;9328;3302;244;263;92.8;220;257;85.6;58;97;59.8;4;2.9;1.8;19;41;18;1;64;666;605;60;14;2;5;15;30;7;7;0;0;549;1;15;50;36;1;4;6;3;0;9;7;0;1;1;0;0;12;9;6;6;0;4;10;40.0;6;10;2;8;8;20;23;2;67.0;771;49;226;342;206;46;771;13;11;84.6;2;15.4;484;2565;1342;29;24;11;17;6;546;64;1;0;0;14;14;1;15;8;9;0;0;0;56;13;17;43.3
2017-10-28;15:00;Matchweek 10;Sat;Home;W;2;1;Swansea City;2.0;0.9;72;59493;Per Mertesacker;3-4-3;Lee Mason;Match Report;;2017-2018;9;18bb7c10;fb10988f;3424d0e6;2;17;5;29.4;0.12;0.4;16.4;0;0;0;2.0;2.0;0.12;0.0;0.0;2;1;1;50.0;0;0.8;-0.2;0;0;0;0;2;5;40.0;20;8;25.0;35.6;2;0.0;24.5;6;0;0.0;5;23.2;735;856;85.9;12604;3933;341;373;91.4;307;345;89.0;62;97;63.9;2;2.0;1.5;17;88;17;1;85;856;812;42;10;6;9;18;23;5;5;0;0;735;2;7;33;28;2;0;1;2;0;3;2;0;0;1;0;0;16;13;7;4;5;2;6;33.3;4;3;0;3;7;23;14;1;72.0;937;29;145;456;338;43;937;7;3;42.9;4;57.1;672;3153;1601;24;26;3;8;10;731;84;0;0;0;9;9;2;18;7;13;0;0;0;59;17;8;68.0
2017-11-05;14:15;Matchweek 11;Sun;Away;L;1;3;Manchester City;0.3;1.8;43;54286;Laurent Koscielny;3-4-3;Michael Oliver;Match Report;;2017-2018;9;18bb7c10;b8fd03ef;03da14dd;1;6;3;50.0;0.17;0.33;20.5;1;0;0;0.3;0.3;0.05;0.7;0.7;5;3;2;60.0;0;2.5;-0.5;1;1;0;0;7;14;50.0;20;4;50.0;36.7;7;57.1;51.4;8;0;0.0;1;10.3;399;492;81.1;6656;2667;203;220;92.3;155;183;84.7;30;55;54.5;1;0.2;0.2;4;35;6;1;40;492;429;60;17;3;3;8;27;5;4;0;0;399;3;11;12;10;0;0;0;2;0;2;2;0;0;0;0;0;16;10;9;7;0;3;19;15.8;16;7;2;5;15;31;14;0;43.0;573;49;180;267;127;9;573;8;5;62.5;3;37.5;356;1806;736;11;11;3;17;15;395;40;6;0;0;15;14;3;8;15;10;0;1;0;53;4;5;44.4
2017-11-18;12:30;Matchweek 12;Sat;Home;W;2;0;Tottenham;2.1;0.7;43;59530;Laurent Koscielny;3-4-3;Mike Dean;Match Report;;2017-2018;9;18bb7c10;361ca564;ae345878;2;14;5;35.7;0.14;0.4;16.4;1;0;0;2.1;2.1;0.15;-0.1;-0.1;4;0;4;100.0;1;1.0;1.0;0;0;0;0;7;23;30.4;23;3;69.6;47.1;7;100.0;64.3;17;0;0.0;0;6.0;304;447;68.0;5471;2598;146;175;83.4;102;140;72.9;44;88;50.0;2;2.0;1.2;11;25;11;0;48;447;387;52;16;7;4;16;21;7;6;0;0;304;8;15;24;17;1;4;0;2;0;4;2;1;0;0;1;0;18;10;12;5;1;6;21;28.6;15;8;2;6;16;34;39;2;43.0;581;71;216;230;142;23;581;12;7;58.3;5;41.7;306;1580;819;14;17;5;20;7;302;48;4;0;0;11;15;8;16;16;10;0;0;0;70;16;19;45.7
2017-11-26;14:00;Matchweek 13;Sun;Away;W;1;0;Burnley;1.8;0.4;64;21722;Laurent Koscielny;3-4-3;Lee Mason;Match Report;;2017-2018;9;18bb7c10;943e8050;0ad47126;1;17;1;5.9;0.0;0.0;22.5;0;1;1;1.8;1.0;0.06;-0.8;-1.0;2;0;2;100.0;1;0.5;0.5;0;0;0;0;4;10;40.0;21;5;38.1;35.4;4;50.0;39.5;14;2;14.3;3;13.3;557;681;81.8;8748;2966;290;322;90.1;212;251;84.5;32;68;47.1;0;0.9;0.8;14;42;11;2;41;681;637;41;11;1;3;17;20;5;4;1;0;557;3;8;31;25;1;1;2;2;0;2;1;0;0;0;1;0;11;9;7;4;0;4;13;30.8;9;4;3;1;5;16;27;0;64.0;759;46;175;381;206;26;758;18;14;77.8;4;22.2;473;2793;1652;33;30;6;8;9;553;39;0;0;0;14;8;3;17;5;9;1;0;0;58;24;18;57.1
2017-11-29;19:45;Matchweek 14;Wed;Home;W;5;0;Huddersfield;4.0;0.5;69;59285;Laurent Koscielny;3-4-3;Graham Scott;Match Report;;2017-2018;9;18bb7c10;f5922ca5;5765760d;5;21;6;28.6;0.24;0.83;15.2;1;0;0;4.0;4.0;0.19;1.0;1.0;3;0;2;100.0;1;0.6;0.6;0;0;0;0;2;4;50.0;30;5;13.3;26.9;3;0.0;19.7;8;2;25.0;2;14.2;739;848;87.1;14033;4920;249;293;85.0;400;432;92.6;78;101;77.2;5;2.9;2.3;16;62;20;1;82;848;804;42;14;7;5;11;17;7;3;3;0;739;2;5;39;31;1;3;3;1;0;10;10;0;0;0;0;0;19;12;7;10;2;4;11;36.4;7;7;1;6;15;34;12;0;69.0;940;39;214;520;212;34;940;12;7;58.3;5;41.7;456;2193;1031;14;8;4;11;8;735;81;0;0;0;10;10;2;11;15;12;0;0;0;57;12;16;42.9
2017-12-02;17:30;Matchweek 15;Sat;Home;L;1;3;Manchester Utd;4.7;1.8;75;59547;Laurent Koscielny;3-4-3;Andre Marriner;Match Report;;2017-2018;9;18bb7c10;19538871;baa538cc;1;33;14;42.4;0.03;0.07;16.7;2;0;0;4.7;4.7;0.16;-3.7;-3.7;4;3;1;25.0;0;2.2;-0.8;0;0;0;0;1;4;25.0;20;7;15.0;24.8;3;33.3;36.0;2;0;0.0;4;23.2;594;717;82.8;9315;3451;312;343;91.0;229;267;85.8;33;62;53.2;1;3.2;3.6;24;44;33;1;100;717;662;51;8;2;2;26;24;12;11;0;0;594;4;13;60;45;2;5;6;2;0;2;2;0;0;0;0;0;18;14;8;6;4;7;14;50.0;7;10;3;7;5;23;10;2;75.0;807;35;131;311;373;54;807;12;9;75.0;3;25.0;567;3479;1926;42;36;6;11;12;593;99;3;0;0;11;10;4;26;5;14;0;0;0;50;11;24;31.4
2017-12-10;12:00;Matchweek 16;Sun;Away;D;1;1;Southampton;0.7;1.3;67;31643;Per Mertesacker;3-4-3;Robert Madley;Match Report;;2017-2018;9;18bb7c10;33c895d4;8a233cbd;1;11;6;54.5;0.09;0.17;20.6;1;0;0;0.7;0.7;0.06;0.3;0.3;3;1;2;66.7;0;1.2;0.2;0;0;0;0;4;9;44.4;29;11;17.2;30.9;4;100.0;61.5;7;0;0.0;4;18.0;696;806;86.4;11532;3701;314;355;88.5;320;353;90.7;44;59;74.6;1;0.6;1.8;8;64;18;2;80;806;760;45;15;1;1;17;19;5;3;1;0;696;1;15;22;17;1;3;0;1;0;2;2;0;0;0;0;0;13;8;5;5;3;6;18;33.3;12;9;1;8;8;21;10;1;67.0;887;47;186;369;337;41;887;11;9;81.8;2;18.2;637;3146;1720;32;38;5;21;12;690;79;2;0;0;10;11;1;17;8;8;0;0;0;55;12;9;57.1
2017-12-13;20:00;Matchweek 17;Wed;Away;D;0;0;West Ham;1.0;0.4;69;56921;Laurent Koscielny;4-3-3;Jonathan Moss;Match Report;;2017-2018;9;18bb7c10;7c21e445;2f10aa8f;0;22;3;13.6;0.0;0.0;21.5;2;0;0;1.0;1.0;0.05;-1.0;-1.0;0;0;0;;1;0.0;0.0;0;0;0;0;9;14;64.3;17;6;47.1;38.0;6;100.0;63.0;8;2;25.0;2;13.6;639;754;84.7;11390;3563;279;308;90.6;244;276;88.4;83;114;72.8;0;0.6;1.9;14;63;22;4;80;754;708;46;11;2;11;23;21;7;5;2;0;639;0;15;42;34;1;0;4;2;1;0;0;0;0;0;0;0;17;11;7;5;5;5;20;25.0;15;10;2;8;16;33;25;0;69.0;876;43;182;356;346;40;876;19;15;78.9;4;21.1;552;2752;1462;29;36;4;16;7;635;80;0;0;0;9;8;0;23;16;11;0;0;0;62;19;20;48.7
2017-12-16;15:00;Matchweek 18;Sat;Home;W;1;0;Newcastle Utd;1.8;0.3;71;59379;Laurent Koscielny;4-3-3;Stuart Attwell;Match Report;;2017-2018;9;18bb7c10;b2b47a98;2d7430b9;1;23;5;21.7;0.04;0.2;17.4;0;0;0;1.8;1.8;0.08;-0.8;-0.8;2;0;2;100.0;1;0.4;0.4;0;0;0;0;7;11;63.6;24;8;33.3;35.2;8;37.5;37.3;10;3;30.0;3;19.0;679;801;84.8;11745;4113;298;337;88.4;287;321;89.4;64;83;77.1;0;1.5;2.0;18;44;19;0;75;801;752;48;11;2;3;10;21;7;4;1;0;679;1;16;42;33;2;5;2;0;0;1;0;0;0;1;0;0;17;6;4;9;4;7;15;46.7;8;8;4;4;12;29;27;1;71.0;921;51;190;437;302;45;921;29;21;72.4;8;27.6;633;3387;1766;34;29;13;11;13;676;75;2;0;0;13;8;1;10;12;6;0;0;0;56;25;38;39.7
2017-12-22;19:45;Matchweek 19;Fri;Home;D;3;3;Liverpool;1.2;2.0;54;59409;Laurent Koscielny;4-2-3-1;Martin Atkinson;Match Report;;2017-2018;9;18bb7c10;822bd0ba;12c55371;3;11;4;36.4;0.27;0.75;19.9;1;0;0;1.2;1.2;0.11;1.8;1.8;9;3;6;66.7;0;2.9;-0.1;0;0;0;0;8;23;34.8;32;12;43.8;37.3;9;100.0;57.8;17;4;23.5;0;10.1;414;559;74.1;7363;2881;195;233;83.7;161;199;80.9;47;96;49.0;3;1.1;1.2;9;30;10;2;52;559;498;58;11;3;3;14;27;7;6;0;1;414;3;9;20;16;1;1;1;1;0;6;6;0;0;0;0;0;18;14;9;6;3;1;14;7.1;13;8;0;8;12;30;20;2;54.0;670;67;198;325;156;25;670;12;8;66.7;4;33.3;430;2399;1217;26;16;8;23;17;412;52;1;0;0;9;11;3;14;12;14;0;0;0;61;17;23;42.5
2017-12-28;20:00;Matchweek 20;Thu;Away;W;3;2;Crystal Palace;1.8;1.3;64;25762;Laurent Koscielny;3-4-3;Michael Oliver;Match Report;;2017-2018;9;18bb7c10;47c64c55;f0510a2c;3;16;9;56.3;0.19;0.33;18.5;1;0;0;1.8;1.8;0.11;1.2;1.2;2;2;0;0.0;0;0.6;-1.4;0;0;0;0;3;14;21.4;16;4;43.8;33.2;13;53.8;44.4;18;0;0.0;3;23.5;580;698;83.1;9913;3356;249;281;88.6;248;286;86.7;53;78;67.9;2;1.5;1.5;11;48;14;1;66;698;641;54;12;2;2;15;22;4;1;0;1;580;3;11;30;22;0;4;2;2;0;5;3;0;1;1;0;0;21;14;13;6;2;12;25;48.0;13;7;5;2;12;33;28;1;64.0;815;64;226;358;239;41;815;22;13;59.1;9;40.9;470;2216;1232;24;10;7;13;17;575;65;1;0;0;7;12;3;15;12;14;0;0;0;55;20;22;47.6
2017-12-31;16:30;Matchweek 21;Sun;Away;D;1;1;West Brom;0.9;1.5;65;26223;Laurent Koscielny;3-4-3;Mike Dean;Match Report;;2017-2018;9;18bb7c10;60c6b05f;1d0f3208;0;14;4;28.6;0.0;0.0;21.9;2;0;0;0.9;0.9;0.07;-0.9;-0.9;3;1;2;100.0;0;1.0;0.0;1;1;0;0;2;8;25.0;25;8;20.0;32.8;7;42.9;35.4;22;2;9.1;2;12.6;571;685;83.4;9673;3173;260;291;89.3;233;272;85.7;53;83;63.9;0;0.6;1.2;10;49;11;1;56;685;637;46;13;3;10;10;18;6;3;2;0;571;2;5;25;20;0;2;1;2;0;0;0;0;0;0;0;0;12;10;7;4;1;7;15;46.7;8;11;7;4;8;20;25;1;65.0;786;67;208;337;247;25;786;15;10;66.7;5;33.3;510;2774;1455;25;23;7;11;9;566;56;3;0;0;9;14;2;10;8;10;0;1;0;59;12;17;41.4
2018-01-03;19:45;Matchweek 22;Wed;Home;D;2;2;Chelsea;1.2;3.0;58;59379;Petr Čech;3-4-3;Anthony Taylor;Match Report;;2017-2018;9;18bb7c10;cff3d9bb;cea73804;2;14;6;42.9;0.14;0.33;16.5;1;0;0;1.2;1.2;0.08;0.8;0.8;6;2;4;83.3;0;2.0;0.0;1;1;0;0;3;5;60.0;20;7;10.0;27.0;10;30.0;34.7;12;1;8.3;0;8.0;534;637;83.8;9812;3698;204;222;91.9;259;289;89.6;58;96;60.4;0;0.4;1.4;6;45;17;1;80;637;590;45;13;2;4;20;9;10;7;1;0;534;2;13;26;24;0;1;0;1;0;2;2;0;0;0;0;0;16;12;8;6;2;5;17;29.4;12;9;3;6;16;32;17;0;58.0;749;60;179;356;219;33;749;20;13;65.0;7;35.0;391;2239;1243;30;17;5;16;11;532;80;3;0;0;11;11;2;20;16;12;0;1;0;54;12;14;46.2
2018-01-14;13:30;Matchweek 23;Sun;Away;L;1;2;Bournemouth;1.1;0.8;59;10836;Petr Čech;3-4-3;Kevin Friend;Match Report;;2017-2018;9;18bb7c10;4ba7cbea;085a3a26;1;12;3;25.0;0.08;0.33;19.8;0;0;0;1.1;1.1;0.09;-0.1;-0.1;5;2;3;60.0;0;0.3;-1.7;0;0;0;0;6;24;25.0;28;6;67.9;43.8;7;71.4;59.0;9;1;11.1;0;10.7;440;598;73.6;7362;2695;216;250;86.4;174;219;79.5;36;88;40.9;1;0.7;0.5;9;27;4;0;53;598;547;47;8;10;1;13;24;5;4;1;0;440;4;17;22;17;2;1;0;2;0;2;2;0;0;0;0;0;21;16;12;6;3;7;20;35.0;13;23;2;21;15;36;32;1;59.0;724;68;237;323;168;23;724;9;6;66.7;3;33.3;409;2313;1094;23;14;9;19;21;436;53;2;0;0;10;6;4;13;15;16;0;0;0;68;31;26;54.4
2018-01-20;15:00;Matchweek 24;Sat;Home;W;4;1;Crystal Palace;2.9;0.6;63;59386;Laurent Koscielny;4-1-4-1;Chris Kavanagh;Match Report;;2017-2018;9;18bb7c10;47c64c55;65607b87;4;16;10;62.5;0.25;0.4;13.7;1;0;0;2.9;2.9;0.19;1.1;1.1;5;1;4;80.0;0;1.1;0.1;0;0;0;0;5;9;55.6;27;8;22.2;28.4;5;60.0;47.8;21;2;9.5;1;14.4;661;755;87.5;10748;3721;320;350;91.4;260;289;90.0;51;65;78.5;4;2.7;2.7;13;54;17;1;57;755;724;28;8;4;0;9;8;5;3;1;0;661;3;11;30;23;2;2;2;1;0;7;4;2;0;1;0;0;19;11;9;7;3;7;10;70.0;3;11;3;8;9;28;34;1;63.0;875;77;257;370;254;42;875;16;13;81.3;3;18.8;557;2784;1435;21;21;4;14;12;660;56;0;0;0;6;8;3;9;9;11;0;0;0;65;16;16;50.0
2018-01-30;19:45;Matchweek 25;Tue;Away;L;1;3;Swansea City;1.3;2.1;74;20819;Laurent Koscielny;4-3-3;Lee Mason;Match Report;;2017-2018;9;18bb7c10;fb10988f;d42b1f12;1;9;4;44.4;0.11;0.25;16.0;0;0;0;1.3;1.3;0.14;-0.3;-0.3;4;3;1;25.0;0;2.8;-0.2;0;0;0;0;2;4;50.0;19;7;10.5;27.4;5;40.0;37.8;9;0;0.0;2;15.3;859;948;90.6;13817;3521;437;463;94.4;356;378;94.2;46;64;71.9;1;1.2;1.7;8;77;15;2;75;948;906;39;4;3;4;21;23;3;0;3;0;859;3;10;18;17;0;0;0;1;0;2;2;0;0;0;0;0;11;0;5;3;3;5;11;45.5;6;13;4;9;8;19;15;2;74.0;1028;40;130;532;371;22;1028;9;5;55.6;4;44.4;722;3399;1751;18;23;2;10;9;854;75;3;0;0;8;4;3;21;8;0;0;0;0;35;14;10;58.3
2018-02-03;17:30;Matchweek 26;Sat;Home;W;5;1;Everton;2.6;1.2;57;59306;Laurent Koscielny;4-2-3-1;Niel Swarbrick;Match Report;;2017-2018;9;18bb7c10;d3fd31cc;ac69ef1b;5;15;7;46.7;0.33;0.71;14.8;1;0;0;2.6;2.6;0.18;2.4;2.4;2;1;1;50.0;0;0.4;0.1;0;0;0;0;6;18;33.3;21;5;52.4;40.1;9;77.8;51.3;20;1;5.0;2;17.0;488;582;83.8;7775;2712;262;292;89.7;186;209;89.0;30;56;53.6;5;2.5;2.3;12;31;10;0;45;582;543;38;10;3;1;10;13;4;2;2;0;488;1;6;27;22;2;1;1;1;0;9;8;1;0;0;0;0;22;19;17;5;0;10;23;43.5;13;10;4;6;13;35;27;1;57.0;700;65;226;318;159;24;700;12;9;75.0;3;25.0;460;2374;1263;23;15;5;13;8;484;45;2;0;0;8;8;1;10;13;19;0;0;0;49;20;25;44.4
2018-02-10;12:30;Matchweek 27;Sat;Away;L;0;1;Tottenham;0.6;2.6;50;83222;Laurent Koscielny;4-3-3;Anthony Taylor;Match Report;;2017-2018;9;18bb7c10;361ca564;9be2b4a6;0;6;1;16.7;0.0;0.0;19.6;1;0;0;0.6;0.6;0.1;-0.6;-0.6;6;1;5;83.3;0;1.8;0.8;0;0;0;0;6;24;25.0;38;12;44.7;37.2;13;53.8;43.8;25;1;4.0;1;13.3;438;549;79.8;7971;2863;191;209;91.4;198;230;86.1;42;83;50.6;0;0.4;0.4;4;35;7;1;32;549;503;40;13;6;1;12;10;2;1;1;0;438;6;12;12;11;0;0;0;1;0;0;0;0;0;0;0;0;12;9;9;3;0;7;23;30.4;16;10;1;9;11;23;29;1;50.0;646;99;255;287;109;11;646;12;8;66.7;4;33.3;416;2270;1165;20;12;1;12;10;437;31;1;0;0;9;13;6;12;11;9;0;0;0;52;13;16;44.8
2018-03-01;19:45;Matchweek 28;Thu;Home;L;0;3;Manchester City;1.3;1.5;46;58420;Laurent Koscielny;4-2-3-1;Andre Marriner;Match Report;;2017-2018;9;18bb7c10;b8fd03ef;7a4e4ce6;0;9;4;44.4;0.0;0.0;22.0;1;0;1;1.3;0.5;0.06;-1.3;-0.5;5;3;2;40.0;0;3.1;0.1;0;0;0;0;7;18;38.9;37;5;43.2;34.4;2;100.0;75.0;2;0;0.0;2;24.7;454;585;77.6;8557;2931;170;212;80.2;226;261;86.6;49;86;57.0;0;0.5;0.8;6;39;5;1;44;585;535;50;10;1;1;14;28;6;1;1;1;454;0;13;18;14;0;0;2;2;0;0;0;0;0;0;0;0;24;17;7;12;5;7;28;25.0;21;17;3;14;13;37;11;0;46.0;684;43;167;353;171;12;683;15;9;60.0;6;40.0;407;1833;673;9;15;2;18;5;449;44;1;0;0;11;11;0;14;13;17;1;0;0;70;6;9;40.0
2018-03-04;13:30;Matchweek 29;Sun;Away;L;1;2;Brighton;1.2;1.2;67;30620;Laurent Koscielny;4-2-3-1;Stuart Attwell;Match Report;;2017-2018;9;18bb7c10;d07537b9;42457283;1;15;7;46.7;0.07;0.14;17.3;1;0;0;1.2;1.2;0.08;-0.2;-0.2;6;2;4;66.7;0;0.9;-1.1;0;0;0;0;1;14;7.1;31;7;32.3;35.8;7;57.1;43.9;12;0;0.0;0;6.7;553;666;83.0;8749;2962;292;322;90.7;201;230;87.4;40;73;54.8;1;1.1;1.6;12;42;14;5;58;666;607;59;18;2;1;25;20;11;9;2;0;553;0;13;27;22;2;0;2;1;0;2;2;0;0;0;0;0;10;8;3;3;4;3;11;27.3;8;9;2;7;8;18;19;3;67.0;755;52;186;317;255;32;755;21;16;76.2;5;23.8;495;2907;1578;32;28;7;10;16;547;58;3;0;0;12;12;0;25;8;8;0;0;0;49;19;18;51.4
2018-03-11;13:30;Matchweek 30;Sun;Home;W;3;0;Watford;2.2;1.4;59;59131;Petr Čech;4-2-3-1;Martin Atkinson;Match Report;;2017-2018;9;18bb7c10;2abfe087;9eba55b6;3;11;7;63.6;0.27;0.43;15.1;0;0;0;2.2;2.2;0.2;0.8;0.8;4;0;3;100.0;1;1.8;1.8;1;0;1;0;5;14;35.7;17;7;41.2;32.9;11;63.6;45.1;18;1;5.6;0;16.3;440;540;81.5;6977;2720;247;272;90.8;144;174;82.8;35;59;59.3;3;2.2;1.1;10;33;8;0;40;540;490;45;12;4;2;9;17;4;1;2;0;440;5;13;21;16;2;2;0;1;0;6;3;1;1;0;1;0;21;13;11;8;2;9;16;56.3;7;11;2;9;8;29;36;1;59.0;666;74;202;307;158;22;666;14;8;57.1;6;42.9;388;1880;981;22;12;7;13;7;438;40;2;0;0;12;9;5;9;8;13;0;1;0;54;20;17;54.1
2018-04-01;13:30;Matchweek 32;Sun;Home;W;3;0;Stoke City;3.3;0.4;69;59371;Jack Wilshere;4-2-3-1;Craig Pawson;Match Report;;2017-2018;9;18bb7c10;17892952;9c1a218b;3;22;9;40.9;0.05;0.11;18.0;0;2;2;3.3;1.8;0.1;-0.3;-0.8;2;0;2;100.0;1;0.1;0.1;0;0;0;0;3;10;30.0;30;6;13.3;26.3;7;85.7;48.0;12;3;25.0;1;11.6;574;690;83.2;9256;3262;286;328;87.2;231;262;88.2;37;62;59.7;0;1.7;1.6;16;34;14;2;47;690;641;46;14;1;0;16;18;6;3;0;0;574;3;6;43;27;3;3;6;4;0;5;1;0;1;1;2;0;16;9;8;8;0;6;13;46.2;7;9;2;7;11;27;13;0;69.0;789;63;225;393;180;36;787;13;10;76.9;3;23.1;538;2633;1441;29;18;2;15;8;572;47;1;0;0;9;13;3;16;11;9;2;0;0;56;23;26;46.9
2018-04-08;14:15;Matchweek 33;Sun;Home;W;3;2;Southampton;1.6;2.0;64;59374;Petr Čech;4-2-3-1;Andre Marriner;Match Report;;2017-2018;9;18bb7c10;33c895d4;dd1ec108;3;13;7;53.8;0.23;0.43;18.6;1;0;0;1.6;1.6;0.12;1.4;1.4;7;2;5;71.4;0;2.6;0.6;0;0;0;0;3;8;37.5;17;9;23.5;33.5;6;66.7;52.8;20;2;10.0;0;6.3;626;751;83.4;10190;2793;313;351;89.2;256;296;86.5;40;69;58.0;3;1.5;1.5;11;54;7;1;52;751;701;49;8;2;2;18;24;8;3;4;0;626;1;11;26;23;1;0;1;1;0;6;6;0;0;0;0;0;11;6;6;3;2;3;7;42.9;4;13;4;9;8;19;31;2;64.0;857;62;194;410;255;17;857;7;3;42.9;4;57.1;573;2407;1249;16;24;3;12;8;623;52;2;1;0;11;7;1;18;8;6;0;0;0;51;23;23;50.0
2018-04-15;13:30;Matchweek 34;Sun;Away;L;1;2;Newcastle Utd;1.2;0.8;71;52210;Petr Čech;4-3-3;Anthony Taylor;Match Report;;2017-2018;9;18bb7c10;b2b47a98;a4ac40df;1;15;3;20.0;0.07;0.33;19.5;1;0;0;1.2;1.2;0.08;-0.2;-0.2;4;2;2;50.0;0;0.6;-1.4;0;0;0;0;3;8;37.5;28;6;21.4;26.3;6;33.3;34.0;6;0;0.0;0;;621;747;83.1;10868;3437;279;310;90.0;276;312;88.5;57;93;61.3;1;1.0;1.1;9;43;9;1;67;747;698;47;11;1;7;22;22;5;4;1;0;621;2;11;26;23;2;0;0;1;0;2;2;0;0;0;0;0;25;15;12;11;2;9;15;60.0;6;7;2;5;9;34;13;1;71.0;848;54;214;437;207;23;848;17;9;52.9;8;47.1;568;2826;1391;23;19;3;17;14;617;67;0;0;0;9;11;2;22;9;15;0;0;0;70;20;21;48.8
