schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2020-10-04;21:00;Matchweek 5;Sun;Away;D;1;1;Barcelona;1.5;1.0;45;;Jesús Navas;4-3-3;Jesús Gil;Match Report;;2020-2021;12;ad2be733;206d90db;3c20c9a2;1;13;1;7.7;0.08;1.0;13.7;0;0;0;1.5;1.5;0.12;-0.5;-0.5;5;1;4;80.0;0;1.0;0.0;0;0;0;0;1;5;20.0;25;4;12.0;23.5;4;50.0;36.3;10;2;20.0;1;10.5;487;567;85.9;8335;2430;203;226;89.8;204;218;93.6;48;77;62.3;0;1.3;1.8;11;23;6;4;26;567;533;33;11;2;6;14;11;5;0;2;0;487;1;7;23;16;4;2;1;0;0;1;0;0;0;1;0;0;14;7;7;4;3;5;15;33.3;10;10;1;9;16;30;20;1;45.0;656;80;236;322;103;20;656;12;10;83.3;2;16.7;376;2060;1156;20;14;5;6;10;485;26;1;0;0;18;10;1;14;16;7;0;0;0;61;11;6;64.7
2020-10-17;13:00;Matchweek 6;Sat;Away;L;0;1;Granada;0.6;1.3;48;;Jesús Navas;4-3-3;Pablo González;Match Report;;2020-2021;12;ad2be733;a0435291;9d291faa;0;8;3;37.5;0.0;0.0;18.7;0;0;0;0.6;0.6;0.07;-0.6;-0.6;3;1;2;66.7;0;1.6;0.6;0;0;0;0;12;22;54.5;27;5;51.9;40.3;9;88.9;58.1;22;1;4.5;0;5.0;317;402;78.9;5907;2436;147;161;91.3;115;133;86.5;43;84;51.2;0;0.5;0.5;7;20;6;2;25;402;354;48;18;0;8;9;18;1;0;1;0;317;0;6;14;13;0;1;0;0;0;0;0;0;0;0;0;0;13;11;11;2;0;4;12;33.3;8;14;7;7;12;25;21;0;48.0;502;72;194;216;96;10;502;14;8;57.1;6;42.9;279;1411;657;12;11;3;12;11;317;25;4;1;1;11;16;0;9;12;11;0;0;0;43;17;14;54.8
2020-10-24;18:30;Matchweek 7;Sat;Home;L;0;1;Eibar;1.7;0.2;72;;Jesús Navas;4-3-3;Alejandro Hernández;Match Report;;2020-2021;12;ad2be733;bea5c710;a536a648;0;21;3;14.3;0.0;0.0;17.9;1;0;0;1.7;1.7;0.09;-1.7;-1.7;1;1;0;0.0;0;0.2;-0.8;0;0;0;0;3;10;30.0;44;8;20.5;25.8;3;33.3;36.3;13;1;7.7;1;14.0;613;741;82.7;11023;3344;267;295;90.5;252;289;87.2;72;114;63.2;0;1.8;1.1;18;39;15;5;54;741;673;66;11;1;17;42;37;13;7;2;0;613;2;13;35;24;4;0;4;1;2;0;0;0;0;0;0;0;17;12;7;8;2;8;16;50.0;8;6;1;5;11;28;11;0;72.0;833;81;327;288;225;28;833;17;14;82.4;3;17.6;551;2403;1210;22;16;3;11;10;611;54;0;0;0;11;11;2;42;11;12;0;0;0;53;12;29;29.3
2020-10-31;16:15;Matchweek 8;Sat;Away;L;1;2;Athletic Club;1.1;1.2;53;;Jesús Navas;4-3-3;Carlos del Cerro;Match Report;;2020-2021;12;ad2be733;2b390eca;9ac1528e;1;7;2;28.6;0.14;0.5;11.6;0;0;0;1.1;1.1;0.16;-0.1;-0.1;5;2;3;60.0;0;0.8;-1.2;0;0;0;0;5;14;35.7;24;7;41.7;34.7;5;80.0;54.0;22;0;0.0;0;11.0;380;473;80.3;7020;2444;179;201;89.1;137;157;87.3;54;98;55.1;1;1.1;0.9;7;23;8;4;32;473;431;41;17;0;9;18;15;1;0;0;0;380;1;5;14;11;1;0;1;1;0;2;2;0;0;0;0;0;14;7;5;9;0;8;14;57.1;6;13;7;6;10;24;16;0;53.0;570;55;203;275;95;15;570;3;2;66.7;1;33.3;282;1240;648;10;6;2;19;3;378;32;5;0;0;19;17;1;18;10;7;0;0;0;45;16;13;55.2
2020-11-07;18:30;Matchweek 9;Sat;Home;W;1;0;Osasuna;1.1;0.7;66;;Jesús Navas;4-3-3;Juan Martínez;Match Report;;2020-2021;12;ad2be733;03c57e2b;3e030894;1;8;0;0.0;0.0;;22.7;0;1;1;1.1;0.3;0.04;-0.1;-0.3;2;0;2;100.0;1;0.2;0.2;0;0;0;0;1;11;9.1;29;5;17.2;27.8;8;75.0;44.1;9;1;11.1;0;10.0;496;603;82.3;8756;2757;231;255;90.6;172;197;87.3;69;109;63.3;0;0.3;0.7;6;24;10;3;44;603;539;60;20;0;9;23;28;3;0;0;0;496;4;8;17;15;1;0;0;1;0;2;1;0;0;0;1;0;11;7;5;3;3;8;17;47.1;9;6;3;3;4;15;16;0;66.0;689;61;229;324;140;20;688;25;18;72.0;7;28.0;311;1827;1026;21;13;4;13;5;490;44;2;0;0;11;19;4;23;4;7;1;0;0;50;25;26;49.0
2020-11-21;18:30;Matchweek 10;Sat;Home;W;4;2;Celta Vigo;2.6;2.1;57;;Jesús Navas;4-3-3;César Soto;Match Report;;2020-2021;12;ad2be733;f25da7fb;4383501b;4;15;10;66.7;0.27;0.4;14.2;1;0;0;2.6;2.6;0.18;1.4;1.4;7;2;5;71.4;0;2.9;0.9;0;0;0;0;2;9;22.2;24;0;29.2;35.0;3;66.7;43.0;6;1;16.7;1;9.8;462;559;82.6;9336;2902;184;207;88.9;176;203;86.7;88;119;73.9;3;2.1;1.2;12;42;13;7;45;559;502;55;20;1;17;29;26;3;0;0;0;462;2;11;25;17;2;3;2;1;0;5;4;0;0;1;0;0;9;7;2;6;1;6;13;46.2;7;10;1;9;9;18;9;1;57.0;663;49;168;308;193;28;663;20;16;80.0;4;20.0;297;1659;846;23;11;11;18;5;456;44;2;0;0;14;20;2;29;9;7;0;0;0;47;20;18;52.6
2020-11-28;18:30;Matchweek 11;Sat;Away;W;1;0;Huesca;1.8;0.2;67;;Jesús Navas;4-3-3;Guillermo Cuadra;Match Report;;2020-2021;12;ad2be733;c6c493e6;48c2c10e;1;16;4;25.0;0.06;0.25;15.9;0;0;0;1.8;1.8;0.11;-0.8;-0.8;1;0;1;100.0;1;0.1;0.1;0;0;0;0;6;9;66.7;19;5;47.4;37.5;1;0.0;23.0;9;0;0.0;0;11.0;516;623;82.8;9721;3107;223;242;92.1;173;200;86.5;88;124;71.0;1;1.8;0.8;16;33;15;5;47;623;565;57;13;0;19;24;30;10;1;2;0;516;1;11;29;21;5;1;2;0;0;2;2;0;0;0;0;0;6;5;2;3;1;2;11;18.2;9;7;2;5;7;13;16;0;67.0;714;43;160;351;207;30;714;14;6;42.9;8;57.1;336;1794;881;21;13;3;20;4;512;45;3;0;0;9;13;1;24;7;5;0;0;0;56;25;10;71.4
2020-12-05;16:15;Matchweek 12;Sat;Home;L;0;1;Real Madrid;0.7;1.5;63;;Jesús Navas;4-3-3;José Sánchez;Match Report;;2020-2021;12;ad2be733;53a2f082;6b44d551;0;12;2;16.7;0.0;0.0;17.4;1;0;0;0.7;0.7;0.06;-0.7;-0.7;2;1;2;50.0;0;0.3;0.3;0;0;0;0;2;8;25.0;23;7;13.0;28.0;7;71.4;45.0;5;1;20.0;1;13.3;590;680;86.8;10032;2720;287;305;94.1;209;229;91.3;69;97;71.1;0;0.6;1.0;10;37;11;8;45;680;627;50;18;1;21;24;19;4;0;1;0;590;3;11;24;19;0;2;0;1;2;0;0;0;0;0;0;0;15;9;7;5;3;5;17;29.4;12;9;1;8;7;22;10;0;63.0;770;50;145;390;240;15;770;20;14;70.0;6;30.0;469;2569;1209;22;23;2;13;9;587;43;1;0;0;15;19;3;24;7;9;0;0;1;53;12;10;54.5
2020-12-12;16:15;Matchweek 13;Sat;Away;W;1;0;Getafe;0.5;0.5;74;;Ivan Rakitić;4-3-3;Juan Martínez;Match Report;;2020-2021;12;ad2be733;7848bd64;8d1dc7f5;0;8;0;0.0;0.0;;18.2;1;0;0;0.5;0.5;0.06;-0.5;-0.5;1;0;1;100.0;1;0.1;0.1;0;0;0;0;4;7;57.1;20;8;30.0;28.5;10;10.0;27.5;12;1;8.3;0;9.0;595;680;87.5;10838;3109;242;261;92.7;253;274;92.3;76;103;73.8;0;0.3;0.5;5;42;6;2;55;680;627;49;15;0;13;16;20;3;0;0;0;595;4;6;15;13;0;0;1;1;0;0;0;0;0;0;0;0;13;4;7;4;2;4;11;36.4;7;7;2;5;5;18;14;0;74.0;776;55;172;439;169;13;776;17;9;52.9;8;47.1;458;2293;1129;14;16;2;16;10;592;55;3;0;0;13;13;4;16;5;4;0;0;0;35;17;12;58.6
2020-12-19;21:00;Matchweek 14;Sat;Home;D;1;1;Valladolid;1.7;1.0;59;;Jesús Navas;4-3-3;Jesús Gil;Match Report;;2020-2021;12;ad2be733;17859612;2d7c6aaa;1;13;2;15.4;0.0;0.0;21.3;2;1;1;1.7;0.9;0.07;-0.7;-0.9;5;1;4;80.0;0;1.3;0.3;0;0;0;0;6;13;46.2;26;2;38.5;39.0;5;60.0;37.0;12;0;0.0;3;33.0;470;572;82.2;8590;3045;197;217;90.8;188;220;85.5;60;94;63.8;0;0.8;1.2;11;36;9;3;53;572;526;45;8;1;12;21;23;7;2;1;0;470;1;8;25;18;1;0;1;3;2;1;0;0;0;1;0;0;19;9;11;3;5;7;13;53.8;6;5;2;3;9;28;28;0;59.0;685;61;217;300;173;23;684;19;10;52.6;9;47.4;490;2263;1082;17;16;4;17;9;468;53;3;0;0;13;9;1;21;9;9;0;0;0;65;10;19;34.5
2020-12-22;17:30;Matchweek 15;Tue;Away;W;1;0;Valencia;1.8;0.6;70;;Jesús Navas;4-3-3;Valentín Pizarro;Match Report;;2020-2021;12;ad2be733;dcc91a7b;0a9cce7b;1;19;3;15.8;0.05;0.33;16.3;0;0;0;1.8;1.8;0.1;-0.8;-0.8;4;0;4;100.0;1;0.5;0.5;0;0;0;0;13;17;76.5;27;1;48.1;37.8;5;80.0;47.6;9;0;0.0;2;21.7;528;637;82.9;9707;3186;239;264;90.5;217;250;86.8;64;101;63.4;1;1.8;2.3;17;52;16;6;69;637;594;41;11;1;9;29;19;5;3;2;0;528;2;6;34;28;1;2;2;1;0;2;2;0;0;0;0;0;11;7;5;4;2;6;12;50.0;6;8;4;4;8;19;12;0;70.0;731;61;172;315;250;50;731;27;19;70.4;8;29.6;359;1854;949;21;20;9;5;4;522;69;2;0;0;17;11;2;29;8;7;0;0;0;62;28;20;58.3
2020-12-29;17:00;Matchweek 16;Tue;Home;W;2;0;Villarreal;2.2;0.6;43;;Jesús Navas;4-3-3;César Soto;Match Report;;2020-2021;12;ad2be733;2a8183b3;70db94fc;2;9;2;22.2;0.11;0.5;15.1;0;1;1;2.2;1.4;0.16;-0.2;-0.4;2;0;2;100.0;1;1.0;1.0;0;0;0;0;8;17;47.1;25;1;48.0;43.6;6;83.3;47.0;19;2;10.5;8;21.6;351;435;80.7;6147;2039;174;194;89.7;121;133;91.0;40;84;47.6;1;1.3;0.9;8;13;6;2;23;435;394;41;13;0;9;14;17;4;0;0;0;351;0;4;18;12;3;1;1;1;0;2;1;0;0;1;0;0;21;13;9;9;3;8;23;34.8;15;8;2;6;15;36;26;0;43.0;559;71;197;238;127;17;558;18;9;50.0;9;50.0;264;1531;725;19;9;3;16;5;350;22;1;0;0;13;13;0;14;15;13;0;0;0;60;16;6;72.7
2021-01-02;16:15;Matchweek 17;Sat;Away;D;1;1;Betis;0.2;2.1;55;;Jesús Navas;4-3-3;Carlos del Cerro;Match Report;;2020-2021;12;ad2be733;fc536746;d296206a;1;6;2;33.3;0.17;0.5;23.0;1;0;0;0.2;0.2;0.04;0.8;0.8;3;1;1;100.0;0;2.0;1.0;2;1;1;0;0;4;0.0;20;5;20.0;30.1;10;0.0;19.3;10;2;20.0;0;10.3;423;520;81.3;7954;2833;177;199;88.9;191;211;90.5;55;93;59.1;0;0.0;0.2;2;23;2;1;35;520;466;51;14;2;8;13;24;1;0;1;0;423;3;14;10;9;0;0;0;1;0;0;0;0;0;0;0;0;15;7;6;7;2;2;12;16.7;10;13;6;7;12;27;18;1;55.0;631;72;258;294;87;13;631;19;8;42.1;11;57.9;426;1772;846;11;10;2;18;7;421;35;2;0;0;18;15;3;13;12;7;0;2;0;50;15;13;53.6
2021-01-09;14:00;Matchweek 18;Sat;Home;W;3;2;Real Sociedad;2.6;0.8;60;;Jesús Navas;4-3-3;Alberola Rojas;Match Report;;2020-2021;12;ad2be733;e31d1cd9;17d685e9;3;12;7;58.3;0.25;0.43;13.9;1;0;0;2.6;2.6;0.21;0.4;0.4;3;2;2;33.3;0;0.5;-0.5;0;0;0;0;9;19;47.4;24;2;45.8;38.1;9;88.9;58.8;19;0;0.0;2;16.3;463;573;80.8;8591;3106;210;241;87.1;184;215;85.6;58;88;65.9;2;2.1;1.7;9;33;11;3;39;573;523;49;17;2;12;17;17;2;1;1;0;463;1;9;20;15;1;2;0;1;1;6;5;0;1;0;0;0;11;10;7;4;0;7;16;43.8;9;9;5;4;11;22;22;0;60.0;677;75;224;279;179;33;677;18;10;55.6;8;44.4;358;1813;737;19;12;10;11;11;457;39;0;0;0;8;16;1;17;11;10;0;0;1;54;15;13;53.6
2021-01-12;21:30;Matchweek 1;Tue;Away;L;0;2;Atlético Madrid;1.8;0.4;66;;Jesús Navas;4-3-3;Javier Estrada;Match Report;;2020-2021;12;ad2be733;db3b9613;365c041c;0;13;2;15.4;0.0;0.0;14.6;0;0;0;1.8;1.8;0.15;-1.8;-1.8;4;2;2;50.0;0;1.0;-1.0;0;0;0;0;2;4;50.0;19;4;21.1;26.8;0;;;8;0;0.0;0;;589;677;87.0;10183;3183;260;274;94.9;258;285;90.5;52;78;66.7;0;1.2;1.2;11;61;8;2;65;677;624;53;17;0;8;37;21;12;0;9;0;589;0;13;25;13;5;2;2;3;0;0;0;0;0;0;0;0;13;7;6;3;4;6;9;66.7;3;5;1;4;13;26;9;0;66.0;764;58;165;381;221;26;764;17;14;82.4;3;17.6;439;2162;1026;16;12;1;13;11;588;64;0;0;0;11;14;0;37;13;7;0;0;0;50;8;11;42.1
2021-01-19;21:30;Matchweek 19;Tue;Away;W;2;1;Alavés;1.2;1.6;62;;Jesús Navas;4-3-3;Isidro Díaz de Mera;Match Report;;2020-2021;12;ad2be733;8d6fd021;4ed0d230;2;7;3;42.9;0.29;0.67;23.5;1;0;0;1.2;1.2;0.17;0.8;0.8;3;1;1;66.7;0;1.5;0.5;1;0;1;0;8;17;47.1;30;1;46.7;37.5;5;60.0;48.6;12;0;0.0;0;12.5;444;567;78.3;8193;2406;180;208;86.5;203;227;89.4;50;99;50.5;2;1.1;0.7;6;27;6;1;30;567;520;46;14;0;10;12;23;2;1;0;0;444;1;13;13;9;0;3;0;1;0;4;4;0;0;0;0;0;6;2;1;4;1;2;8;25.0;6;8;5;3;7;13;27;1;62.0;660;66;234;312;119;10;660;15;11;73.3;4;26.7;343;1616;865;18;15;3;11;3;444;30;3;0;0;14;14;1;12;7;2;0;1;0;46;25;22;53.2
2021-01-23;16:15;Matchweek 20;Sat;Home;W;3;0;Cádiz;2.3;0.7;79;;Jesús Navas;4-3-3;Guillermo Cuadra;Match Report;;2020-2021;12;ad2be733;ee7c297c;0ae5bca4;3;15;7;46.7;0.2;0.43;15.9;1;0;0;2.3;2.3;0.15;0.7;0.7;3;0;3;100.0;1;0.3;0.3;0;0;0;0;4;7;57.1;29;7;10.3;22.7;5;80.0;50.4;14;1;7.1;1;19.3;671;763;87.9;11335;3434;337;360;93.6;249;272;91.5;63;85;74.1;1;1.4;1.6;12;44;15;4;59;763;721;39;8;1;11;26;18;7;1;3;0;671;3;11;29;22;3;1;1;2;0;5;2;1;0;1;1;0;8;7;3;2;3;3;11;27.3;8;8;0;8;5;13;12;0;79.0;844;62;233;389;231;30;844;22;14;63.6;8;36.4;476;2783;1521;26;19;5;15;6;668;59;1;0;0;12;6;3;26;5;7;0;0;0;48;12;12;50.0
2021-01-30;14:00;Matchweek 21;Sat;Away;W;2;0;Eibar;1.5;0.9;51;;Jesús Navas;4-3-3;José Sánchez;Match Report;;2020-2021;12;ad2be733;bea5c710;6310e0ff;2;6;3;50.0;0.17;0.33;20.1;0;1;1;1.5;0.7;0.12;0.5;0.3;6;0;6;100.0;1;0.9;0.9;0;0;0;0;14;23;60.9;35;7;40.0;35.1;12;75.0;49.4;22;0;0.0;0;7.5;374;511;73.2;6935;2766;163;189;86.2;142;185;76.8;53;92;57.6;1;0.7;0.3;6;12;3;0;24;511;454;52;9;0;3;2;28;2;1;0;0;374;5;10;12;10;0;1;0;1;0;3;2;0;0;0;1;0;20;11;10;9;1;6;20;30.0;14;5;2;3;7;27;21;0;51.0;610;106;285;245;83;12;609;10;8;80.0;2;20.0;274;1527;708;14;9;3;16;5;371;23;3;0;0;12;9;5;2;7;11;1;0;0;56;25;15;62.5
2021-02-06;21:00;Matchweek 22;Sat;Home;W;3;0;Getafe;2.2;0.2;75;;Sergio Escudero;4-3-3;Juan Martínez;Match Report;;2020-2021;12;ad2be733;7848bd64;4ac7cf9a;3;18;5;27.8;0.17;0.6;16.3;0;0;0;2.2;2.2;0.12;0.8;0.8;0;0;0;;1;0.0;0.0;0;0;0;0;5;9;55.6;30;5;26.7;29.3;5;20.0;26.6;5;2;40.0;1;16.4;682;763;89.4;11276;3028;325;342;95.0;261;287;90.9;66;92;71.7;3;2.1;1.6;17;46;12;3;65;763;724;37;12;3;9;20;16;3;1;2;0;682;2;5;34;25;3;3;1;1;1;6;5;0;1;0;0;0;9;5;3;5;1;3;8;37.5;5;7;1;6;15;24;7;0;75.0;847;48;217;377;260;20;847;21;16;76.2;5;23.8;596;2628;1327;22;21;2;12;7;677;65;1;0;0;10;10;2;20;15;5;0;0;0;54;19;10;65.5
2021-02-13;16:15;Matchweek 23;Sat;Home;W;1;0;Huesca;1.5;1.3;65;;Ivan Rakitić;4-3-3;David Medié;Match Report;;2020-2021;12;ad2be733;c6c493e6;05a53679;1;14;4;28.6;0.07;0.25;18.9;1;0;0;1.5;1.5;0.11;-0.5;-0.5;5;0;5;100.0;1;1.6;1.6;0;0;0;0;4;11;36.4;18;3;44.4;35.9;4;75.0;48.3;20;0;0.0;2;16.0;492;581;84.7;8472;2697;226;243;93.0;198;219;90.4;47;83;56.6;1;0.9;1.3;10;32;9;1;33;581;531;46;14;2;9;14;21;6;1;1;0;492;4;5;23;16;2;2;1;2;0;2;2;0;0;0;0;0;9;6;5;2;2;4;9;44.4;5;9;2;7;12;21;30;0;65.0;695;66;206;308;187;18;695;9;6;66.7;3;33.3;455;2185;949;20;23;3;10;13;490;32;3;0;0;14;15;4;14;12;6;0;0;0;50;20;18;52.6
2021-02-22;21:00;Matchweek 24;Mon;Away;W;2;0;Osasuna;0.7;0.5;59;;Jesús Navas;4-3-3;Alberola Rojas;Match Report;;2020-2021;12;ad2be733;03c57e2b;6f2528d7;2;10;5;50.0;0.2;0.4;14.1;0;0;0;0.7;0.7;0.07;1.3;1.3;0;0;0;;1;0.0;0.0;0;0;0;0;5;19;26.3;41;6;29.3;33.1;10;70.0;44.4;20;2;10.0;0;7.3;483;608;79.4;8139;2322;226;253;89.3;205;234;87.6;37;86;43.0;2;0.5;0.7;6;20;5;1;26;608;545;59;17;1;5;15;26;5;2;1;0;483;4;6;18;12;3;1;0;2;0;4;3;1;0;0;0;0;13;8;4;9;0;5;7;71.4;2;7;1;6;10;23;20;0;59.0;692;79;255;318;126;17;692;15;10;66.7;5;33.3;437;2079;1038;18;12;4;14;5;481;25;2;0;0;15;14;4;15;10;8;0;0;0;47;19;22;46.3
2021-02-27;16:15;Matchweek 25;Sat;Home;L;0;2;Barcelona;0.2;1.6;45;;Jesús Navas;4-2-3-1;Alejandro Hernández;Match Report;;2020-2021;12;ad2be733;206d90db;cf4341cf;0;4;2;50.0;0.0;0.0;20.1;0;0;0;0.2;0.2;0.04;-0.2;-0.2;5;2;3;60.0;0;2.0;0.0;0;0;0;0;5;17;29.4;42;4;33.3;31.6;8;37.5;33.8;2;1;50.0;1;13.3;427;516;82.8;7143;2085;221;239;92.5;164;188;87.2;35;69;50.7;0;0.2;0.2;4;23;5;1;27;516;473;41;11;0;6;7;16;3;0;1;0;427;2;5;8;6;0;2;0;0;0;0;0;0;0;0;0;0;16;7;7;8;1;10;26;38.5;16;11;1;10;14;30;10;0;45.0;601;81;218;271;117;8;601;15;10;66.7;5;33.3;432;1852;940;14;9;3;12;13;423;26;5;0;0;20;9;2;7;14;7;0;0;0;57;11;9;55.0
2021-03-06;16:15;Matchweek 26;Sat;Away;L;1;2;Elche;1.2;0.9;63;;Jesús Navas;4-3-3;Valentín Pizarro;Match Report;;2020-2021;12;ad2be733;6c8b07df;05a1dc64;1;11;3;27.3;0.09;0.33;18.6;2;0;0;1.2;1.2;0.11;-0.2;-0.2;3;2;1;33.3;0;2.1;0.1;0;0;0;0;2;4;50.0;16;2;18.8;24.2;7;14.3;24.9;18;0;0.0;0;12.0;460;541;85.0;7919;2189;196;222;88.3;224;248;90.3;32;54;59.3;1;1.1;0.7;9;20;9;4;35;541;499;41;14;1;4;12;14;3;0;2;0;460;1;4;21;15;1;3;0;2;0;2;2;0;0;0;0;0;18;10;12;5;1;2;11;18.2;9;3;2;1;10;28;19;1;63.0;633;54;194;343;103;17;633;10;9;90.0;1;10.0;398;2419;1407;20;21;2;14;11;457;35;0;0;0;11;16;1;12;10;10;0;0;0;51;11;15;42.3
2021-03-14;21:00;Matchweek 27;Sun;Home;W;1;0;Betis;0.6;0.7;53;;Jesús Navas;4-3-3;Antonio Matéu Lahoz;Match Report;;2020-2021;12;ad2be733;fc536746;d72acae8;1;9;3;33.3;0.11;0.33;18.2;1;0;0;0.6;0.6;0.06;0.4;0.4;2;0;2;100.0;1;0.2;0.2;0;0;0;0;5;11;45.5;34;1;29.4;32.7;6;16.7;23.7;19;0;0.0;0;3.0;448;540;83.0;8217;2588;199;222;89.6;168;194;86.6;63;86;73.3;1;0.5;0.5;7;26;3;0;29;540;496;42;14;2;11;9;18;3;2;1;0;448;2;10;17;13;0;3;0;1;0;2;1;0;1;0;0;0;16;12;7;9;0;3;21;14.3;18;12;5;7;9;25;28;0;53.0;645;95;274;271;103;14;645;9;6;66.7;3;33.3;328;1949;977;17;8;6;12;13;445;28;3;0;0;12;13;2;9;9;12;0;0;0;59;21;13;61.8
2021-03-17;19:00;Matchweek 2;Wed;Home;W;2;0;Elche;1.5;0.7;66;;Jesús Navas;4-3-3;Alberola Rojas;Match Report;;2020-2021;12;ad2be733;6c8b07df;cb8c2158;2;13;8;61.5;0.15;0.25;17.2;0;0;0;1.5;1.5;0.12;0.5;0.5;5;0;5;100.0;1;0.4;0.4;0;0;0;0;3;6;50.0;32;9;18.8;27.0;5;0.0;21.6;15;1;6.7;1;9.3;650;731;88.9;12074;3188;285;300;95.0;271;298;90.9;85;115;73.9;2;1.6;1.4;13;28;9;3;49;731;703;28;8;0;13;17;10;4;0;0;0;650;0;5;23;19;1;3;0;0;0;4;3;0;1;0;0;0;14;10;5;8;1;6;12;50.0;6;4;3;1;10;24;15;0;66.0;811;68;240;440;137;16;811;13;12;92.3;1;7.7;520;2987;1665;22;18;3;24;8;644;49;2;0;0;9;8;0;17;10;10;0;0;0;55;15;18;45.5
2021-03-20;21:00;Matchweek 28;Sat;Away;D;1;1;Valladolid;1.0;0.9;69;;Jesús Navas;4-3-3;Javier Estrada;Match Report;;2020-2021;12;ad2be733;17859612;ebb77a41;1;11;4;36.4;0.09;0.25;18.2;1;0;0;1.0;1.0;0.09;0.0;0.0;2;1;1;100.0;0;1.0;0.0;1;1;0;0;6;10;60.0;30;4;23.3;32.5;4;75.0;44.0;11;1;9.1;5;27.8;578;673;85.9;10642;3193;257;283;90.8;258;283;91.2;60;90;66.7;1;0.5;1.8;8;38;12;5;57;673;619;53;16;0;8;32;23;8;5;1;0;578;1;8;19;14;1;2;1;1;0;2;2;0;0;0;0;0;15;7;5;6;4;2;9;22.2;7;7;0;7;5;20;13;0;69.0;767;57;229;358;187;26;767;18;10;55.6;8;44.4;508;2355;1009;16;18;3;20;6;572;57;1;0;0;10;17;1;32;5;7;0;1;0;47;13;16;44.8
